Plot Title: 10169131,,,,,,,,
#,"Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V",Coupler Attached,Coupler Detached,Stopped,End Of File
491,11/12/2021 8:16,8.581,172.2,2.75,,,,
492,11/12/2021 14:16,8.779,64.6,2.75,,,,
493,11/12/2021 20:16,8.779,0,2.75,,,,
494,11/13/2021 2:16,8.382,0,2.75,,,,
495,11/13/2021 8:16,8.481,279.9,2.75,,,,
496,11/13/2021 14:16,10.063,549,2.74,,,,
497,11/13/2021 20:16,9.176,0,2.75,,,,
498,11/14/2021 2:16,8.978,0,2.75,,,,
499,11/14/2021 8:16,8.282,172.2,2.75,,,,
500,11/14/2021 14:16,9.472,570.5,2.75,,,,
501,11/14/2021 20:16,7.983,0,2.74,,,,
502,11/15/2021 2:16,7.582,0,2.74,,,,
503,11/15/2021 8:16,7.782,236.8,2.74,,,,
504,11/15/2021 14:16,5.86,0,2.72,,,,
505,11/15/2021 20:16,0.784,0,2.7,,,,
506,11/16/2021 2:16,-0.213,0,2.7,,,,
507,11/16/2021 8:16,-0.662,86.1,2.72,,,,
508,11/16/2021 14:16,-0.102,430.6,2.7,,,,
509,11/16/2021 20:16,-1.114,0,2.7,,,,
510,11/17/2021 2:16,-1.57,0,2.7,,,,
511,11/17/2021 8:16,-1.799,86.1,2.7,,,,
512,11/17/2021 14:16,0.453,581.3,2.7,,,,
513,11/17/2021 20:16,0.453,0,2.7,,,,
514,11/18/2021 2:16,1.656,0,2.7,,,,
515,11/18/2021 8:16,3.472,150.7,2.72,,,,
516,11/18/2021 14:16,4.311,398.3,2.74,,,,
517,11/18/2021 20:16,4.727,0,2.74,,,,
518,11/19/2021 2:16,4.727,0,2.74,,,,
519,11/19/2021 8:16,1.548,21.5,2.7,,,,
520,11/19/2021 14:16,1.439,86.1,2.7,,,,
521,11/19/2021 20:16,0.453,0,2.7,,,,
522,11/20/2021 2:16,-0.213,0,2.68,,,,
523,11/20/2021 8:16,-0.325,53.8,2.68,,,,
524,11/20/2021 14:16,0.453,344.4,2.7,,,,
525,11/20/2021 20:16,1.33,0,2.7,,,,
526,11/21/2021 2:16,1.872,0,2.7,,,,
527,11/21/2021 8:16,2.303,107.6,2.72,,,,
528,11/21/2021 14:16,7.28,387.5,2.74,,,,
529,11/21/2021 20:16,4.623,0,2.74,,,,
530,11/22/2021 2:16,5.962,0,2.72,,,,
531,11/22/2021 8:16,4.415,118.4,2.74,,,,
532,11/22/2021 14:16,6.471,602.8,2.72,,,,
533,11/22/2021 20:16,3.367,0,2.72,,,,
534,11/23/2021 2:16,0.232,0,2.7,,,,
535,11/23/2021 8:16,-0.102,0,2.7,,,,
536,11/23/2021 14:16,0.232,21.5,2.7,,,,
537,11/23/2021 20:16,0.01,0,2.7,,,,
538,11/24/2021 2:16,-0.549,0,2.7,,,,
539,11/24/2021 8:16,-0.662,0,2.7,,,,
540,11/24/2021 14:16,0.01,0,2.7,,,,
541,11/24/2021 20:16,0.121,0,2.7,,,,
542,11/25/2021 2:16,0.232,0,2.7,,,,
543,11/25/2021 8:16,0.343,0,2.7,,,,
544,11/25/2021 14:16,1.764,193.8,2.7,,,,
545,11/25/2021 20:16,1.764,0,2.7,,,,
546,11/26/2021 2:16,2.624,0,2.72,,,,
547,11/26/2021 8:16,3.788,43.1,2.72,,,,
548,11/26/2021 14:16,5.757,204.5,2.72,,,,
549,11/26/2021 20:16,5.552,0,2.72,,,,
550,11/27/2021 2:16,6.471,0,2.72,,,,
551,11/27/2021 8:16,7.481,258.3,2.74,,,,
552,11/27/2021 14:16,8.879,387.5,2.74,,,,
553,11/27/2021 20:16,9.669,0,2.74,,,,
554,11/28/2021 2:16,8.581,0,2.74,,,,
555,11/28/2021 8:16,7.582,150.7,2.74,,,,
556,11/28/2021 14:16,9.077,839.6,2.75,,,,
557,11/28/2021 20:16,6.064,0,2.72,,,,
558,11/29/2021 2:16,5.757,0,2.72,,,,
559,11/29/2021 8:16,5.141,86.1,2.72,,,,
560,11/29/2021 14:16,7.782,839.6,2.74,,,,
561,11/29/2021 20:16,6.978,0,2.74,,,,
562,11/30/2021 2:16,6.877,0,2.74,,,,
563,11/30/2021 8:16,6.978,21.5,2.74,,,,
564,11/30/2021 14:16,8.382,775,2.74,,,,
565,11/30/2021 20:16,8.182,0,2.74,,,,
566,12/1/2021 2:16,9.571,0,2.75,,,,
567,12/1/2021 8:16,10.846,129.2,2.74,,,,
568,12/1/2021 14:16,12.11,753.5,2.75,,,,
569,12/1/2021 20:16,10.553,0,2.74,,,,
570,12/2/2021 2:16,9.275,0,2.75,,,,
571,12/2/2021 8:16,5.962,193.8,2.72,,,,
572,12/2/2021 14:16,7.582,1097.9,2.74,,,,
573,12/2/2021 20:16,4.831,0,2.72,,,,
574,12/3/2021 2:16,5.655,0,2.72,,,,
575,12/3/2021 8:16,5.86,118.4,2.72,,,,
576,12/3/2021 14:16,9.373,914.9,2.75,,,,
577,12/3/2021 20:16,7.481,0,2.74,,,,
578,12/4/2021 2:16,6.268,0,2.72,,,,
579,12/4/2021 8:16,5.757,398.3,2.72,,,,
580,12/4/2021 14:16,5.141,882.6,2.72,,,,
581,12/4/2021 20:16,3.893,0,2.72,,,,
582,12/5/2021 2:16,3.261,0,2.72,,,,
583,12/5/2021 8:16,1.764,172.2,2.7,,,,
584,12/5/2021 14:16,2.837,667.4,2.72,,,,
585,12/5/2021 20:16,2.088,0,2.72,,,,
586,12/6/2021 2:16,1.764,0,2.7,,,,
587,12/6/2021 8:16,1.33,53.8,2.7,,,,
588,12/6/2021 14:16,4.207,86.1,2.72,,,,
589,12/6/2021 20:16,4.831,0,2.72,,,,
590,12/7/2021 2:16,5.244,0,2.72,,,,
591,12/7/2021 8:16,5.45,366,2.72,,,,
592,12/7/2021 14:16,6.775,1033.3,2.72,,,,
593,12/7/2021 20:16,6.166,0,2.72,,,,
594,12/8/2021 2:16,3.788,0,2.72,,,,
595,12/8/2021 8:16,1.439,43.1,2.7,,,,
596,12/8/2021 14:16,0.453,107.6,2.7,,,,
597,12/8/2021 20:16,-0.662,0,2.7,,,,
598,12/9/2021 2:16,-1.341,0,2.7,,,,
599,12/9/2021 8:16,-1.57,21.5,2.7,,,,
600,12/9/2021 14:16,-1.114,0,2.7,,,,
601,12/9/2021 20:16,-1.114,0,2.7,,,,
602,12/10/2021 2:16,-1.001,0,2.7,,,,
603,12/10/2021 8:16,-0.549,0,2.7,,,,
604,12/10/2021 14:16,-0.102,0,2.68,,,,
605,12/10/2021 20:16,0.01,0,2.68,,,,
606,12/11/2021 2:16,-0.102,0,2.68,,,,
607,12/11/2021 8:16,0.121,0,2.68,,,,
608,12/11/2021 14:16,0.121,0,2.68,,,,
609,12/11/2021 20:16,0.121,0,2.68,,,,
610,12/12/2021 2:16,0.121,0,2.68,,,,
611,12/12/2021 8:16,0.121,0,2.68,,,,
612,12/12/2021 14:16,0.232,0,2.68,,,,
613,12/12/2021 20:16,0.232,0,2.68,,,,
614,12/13/2021 2:16,0.343,0,2.68,,,,
615,12/13/2021 8:16,0.343,0,2.68,,,,
616,12/13/2021 14:16,0.453,0,2.68,,,,
617,12/13/2021 20:16,0.453,0,2.68,,,,
618,12/14/2021 2:16,0.563,0,2.68,,,,
619,12/14/2021 8:16,0.563,0,2.7,,,,
620,12/14/2021 14:16,0.563,0,2.7,,,,
621,12/14/2021 20:16,0.563,0,2.7,,,,
622,12/15/2021 2:16,0.563,0,2.7,,,,
623,12/15/2021 8:16,0.563,0,2.7,,,,
624,12/15/2021 14:16,0.563,0,2.7,,,,
625,12/15/2021 20:16,0.563,0,2.7,,,,
626,12/16/2021 2:16,0.563,0,2.7,,,,
627,12/16/2021 8:16,0.563,0,2.7,,,,
628,12/16/2021 14:16,0.563,0,2.7,,,,
629,12/16/2021 20:16,0.563,0,2.7,,,,
630,12/17/2021 2:16,0.563,0,2.7,,,,
631,12/17/2021 8:16,0.563,0,2.7,,,,
632,12/17/2021 14:16,0.563,0,2.7,,,,
633,12/17/2021 20:16,0.563,0,2.7,,,,
634,12/18/2021 2:16,0.563,0,2.7,,,,
635,12/18/2021 8:16,0.563,0,2.68,,,,
636,12/18/2021 14:16,0.563,0,2.7,,,,
637,12/18/2021 20:16,0.453,0,2.7,,,,
638,12/19/2021 2:16,0.453,0,2.68,,,,
639,12/19/2021 8:16,0.453,0,2.68,,,,
640,12/19/2021 14:16,0.453,0,2.68,,,,
641,12/19/2021 20:16,0.453,0,2.68,,,,
642,12/20/2021 2:16,0.453,0,2.68,,,,
643,12/20/2021 8:16,0.453,0,2.68,,,,
644,12/20/2021 14:16,0.453,0,2.68,,,,
645,12/20/2021 20:16,0.453,0,2.68,,,,
646,12/21/2021 2:16,0.453,0,2.68,,,,
647,12/21/2021 8:16,0.453,0,2.68,,,,
648,12/21/2021 14:16,0.453,0,2.68,,,,
649,12/21/2021 20:16,0.453,0,2.68,,,,
650,12/22/2021 2:16,0.453,0,2.7,,,,
651,12/22/2021 8:16,0.453,0,2.68,,,,
652,12/22/2021 14:16,0.453,0,2.68,,,,
653,12/22/2021 20:16,0.453,0,2.68,,,,
654,12/23/2021 2:16,0.563,0,2.7,,,,
655,12/23/2021 8:16,0.453,0,2.7,,,,
656,12/23/2021 14:16,0.453,0,2.7,,,,
657,12/23/2021 20:16,0.453,0,2.68,,,,
658,12/24/2021 2:16,0.453,0,2.68,,,,
659,12/24/2021 8:16,0.453,0,2.68,,,,
660,12/24/2021 14:16,0.453,0,2.68,,,,
661,12/24/2021 20:16,0.453,0,2.68,,,,
662,12/25/2021 2:16,0.453,0,2.68,,,,
663,12/25/2021 8:16,0.453,0,2.68,,,,
664,12/25/2021 14:16,0.453,0,2.68,,,,
665,12/25/2021 20:16,0.453,0,2.68,,,,
666,12/26/2021 2:16,0.453,0,2.68,,,,
667,12/26/2021 8:16,0.453,0,2.68,,,,
668,12/26/2021 14:16,0.453,0,2.68,,,,
669,12/26/2021 20:16,0.453,0,2.68,,,,
670,12/27/2021 2:16,0.343,0,2.68,,,,
671,12/27/2021 8:16,0.343,0,2.68,,,,
672,12/27/2021 14:16,0.343,0,2.68,,,,
673,12/27/2021 20:16,0.343,0,2.68,,,,
674,12/28/2021 2:16,0.343,0,2.68,,,,
675,12/28/2021 8:16,0.343,0,2.68,,,,
676,12/28/2021 14:16,0.343,0,2.68,,,,
677,12/28/2021 20:16,0.343,0,2.68,,,,
678,12/29/2021 2:16,0.343,0,2.68,,,,
679,12/29/2021 8:16,0.343,0,2.68,,,,
680,12/29/2021 14:16,0.343,0,2.68,,,,
681,12/29/2021 20:16,0.343,0,2.68,,,,
682,12/30/2021 2:16,0.343,0,2.68,,,,
683,12/30/2021 8:16,0.343,0,2.68,,,,
684,12/30/2021 14:16,0.343,0,2.68,,,,
685,12/30/2021 20:16,0.343,0,2.68,,,,
686,12/31/2021 2:16,0.343,0,2.68,,,,
687,12/31/2021 8:16,0.343,0,2.68,,,,
688,12/31/2021 14:16,0.343,0,2.68,,,,
689,12/31/2021 20:16,0.343,0,2.68,,,,
690,1/1/2022 2:16,0.343,0,2.68,,,,
691,1/1/2022 8:16,0.343,0,2.68,,,,
692,1/1/2022 14:16,0.343,0,2.68,,,,
693,1/1/2022 20:16,0.343,0,2.68,,,,
694,1/2/2022 2:16,0.343,0,2.68,,,,
695,1/2/2022 8:16,0.343,0,2.68,,,,
696,1/2/2022 14:16,0.343,0,2.68,,,,
697,1/2/2022 20:16,0.343,0,2.68,,,,
698,1/3/2022 2:16,0.343,0,2.68,,,,
699,1/3/2022 8:16,0.343,0,2.68,,,,
700,1/3/2022 14:16,0.343,0,2.68,,,,
701,1/3/2022 20:16,0.343,0,2.68,,,,
702,1/4/2022 2:16,0.343,0,2.68,,,,
703,1/4/2022 8:16,0.343,0,2.68,,,,
704,1/4/2022 14:16,0.343,0,2.68,,,,
705,1/4/2022 20:16,0.343,0,2.68,,,,
706,1/5/2022 2:16,0.343,0,2.68,,,,
707,1/5/2022 8:16,0.343,0,2.68,,,,
708,1/5/2022 14:16,0.343,0,2.68,,,,
709,1/5/2022 20:16,0.343,0,2.68,,,,
710,1/6/2022 2:16,0.343,0,2.68,,,,
711,1/6/2022 8:16,0.343,0,2.68,,,,
712,1/6/2022 14:16,0.343,0,2.68,,,,
713,1/6/2022 20:16,0.343,0,2.68,,,,
714,1/7/2022 2:16,0.343,0,2.68,,,,
715,1/7/2022 8:16,0.343,0,2.68,,,,
716,1/7/2022 14:16,0.343,0,2.68,,,,
717,1/7/2022 20:16,0.343,0,2.68,,,,
718,1/8/2022 2:16,0.343,0,2.68,,,,
719,1/8/2022 8:16,0.343,0,2.68,,,,
720,1/8/2022 14:16,0.343,0,2.68,,,,
721,1/8/2022 20:16,0.343,0,2.68,,,,
722,1/9/2022 2:16,0.343,0,2.68,,,,
723,1/9/2022 8:16,0.343,0,2.68,,,,
724,1/9/2022 14:16,0.343,0,2.68,,,,
725,1/9/2022 20:16,0.343,0,2.68,,,,
726,1/10/2022 2:16,0.343,0,2.68,,,,
727,1/10/2022 8:16,0.343,0,2.68,,,,
728,1/10/2022 14:16,0.343,0,2.68,,,,
729,1/10/2022 20:16,0.343,0,2.68,,,,
730,1/11/2022 2:16,0.343,0,2.68,,,,
731,1/11/2022 8:16,0.343,0,2.68,,,,
732,1/11/2022 14:16,0.343,0,2.68,,,,
733,1/11/2022 20:16,0.343,0,2.68,,,,
734,1/12/2022 2:16,0.343,0,2.68,,,,
735,1/12/2022 8:16,0.343,0,2.68,,,,
736,1/12/2022 14:16,0.343,0,2.68,,,,
737,1/12/2022 20:16,0.343,0,2.68,,,,
738,1/13/2022 2:16,0.343,0,2.68,,,,
739,1/13/2022 8:16,0.343,0,2.68,,,,
740,1/13/2022 14:16,0.343,0,2.68,,,,
741,1/13/2022 20:16,0.343,0,2.68,,,,
742,1/14/2022 2:16,0.343,0,2.68,,,,
743,1/14/2022 8:16,0.343,0,2.68,,,,
744,1/14/2022 14:16,0.343,0,2.68,,,,
745,1/14/2022 20:16,0.343,0,2.68,,,,
746,1/15/2022 2:16,0.343,0,2.68,,,,
747,1/15/2022 8:16,0.343,0,2.68,,,,
748,1/15/2022 14:16,0.343,0,2.68,,,,
749,1/15/2022 20:16,0.343,0,2.68,,,,
750,1/16/2022 2:16,0.343,0,2.68,,,,
751,1/16/2022 8:16,0.343,0,2.68,,,,
752,1/16/2022 14:16,0.343,0,2.68,,,,
753,1/16/2022 20:16,0.343,0,2.68,,,,
754,1/17/2022 2:16,0.343,0,2.68,,,,
755,1/17/2022 8:16,0.343,0,2.68,,,,
756,1/17/2022 14:16,0.343,0,2.68,,,,
757,1/17/2022 20:16,0.343,0,2.68,,,,
758,1/18/2022 2:16,0.343,0,2.68,,,,
759,1/18/2022 8:16,0.343,0,2.68,,,,
760,1/18/2022 14:16,0.343,0,2.68,,,,
761,1/18/2022 20:16,0.343,0,2.68,,,,
762,1/19/2022 2:16,0.343,0,2.68,,,,
763,1/19/2022 8:16,0.343,0,2.68,,,,
764,1/19/2022 14:16,0.343,0,2.68,,,,
765,1/19/2022 20:16,0.343,0,2.68,,,,
766,1/20/2022 2:16,0.343,0,2.68,,,,
767,1/20/2022 8:16,0.343,0,2.68,,,,
768,1/20/2022 14:16,0.343,0,2.68,,,,
769,1/20/2022 20:16,0.343,0,2.68,,,,
770,1/21/2022 2:16,0.343,0,2.68,,,,
771,1/21/2022 8:16,0.343,0,2.68,,,,
772,1/21/2022 14:16,0.343,0,2.68,,,,
773,1/21/2022 20:16,0.343,0,2.68,,,,
774,1/22/2022 2:16,0.343,0,2.68,,,,
775,1/22/2022 8:16,0.343,0,2.68,,,,
776,1/22/2022 14:16,0.343,0,2.68,,,,
777,1/22/2022 20:16,0.343,0,2.68,,,,
778,1/23/2022 2:16,0.343,0,2.68,,,,
779,1/23/2022 8:16,0.343,0,2.68,,,,
780,1/23/2022 14:16,0.343,0,2.68,,,,
781,1/23/2022 20:16,0.343,0,2.68,,,,
782,1/24/2022 2:16,0.343,0,2.68,,,,
783,1/24/2022 8:16,0.343,0,2.68,,,,
784,1/24/2022 14:16,0.343,0,2.68,,,,
785,1/24/2022 20:16,0.343,0,2.68,,,,
786,1/25/2022 2:16,0.343,0,2.68,,,,
787,1/25/2022 8:16,0.343,0,2.68,,,,
788,1/25/2022 14:16,0.343,0,2.68,,,,
789,1/25/2022 20:16,0.343,0,2.68,,,,
790,1/26/2022 2:16,0.343,0,2.68,,,,
791,1/26/2022 8:16,0.343,0,2.68,,,,
792,1/26/2022 14:16,0.343,0,2.68,,,,
793,1/26/2022 20:16,0.343,0,2.68,,,,
794,1/27/2022 2:16,0.343,0,2.68,,,,
795,1/27/2022 8:16,0.343,0,2.68,,,,
796,1/27/2022 14:16,0.343,0,2.68,,,,
797,1/27/2022 20:16,0.343,0,2.68,,,,
798,1/28/2022 2:16,0.343,0,2.68,,,,
799,1/28/2022 8:16,0.343,0,2.68,,,,
800,1/28/2022 14:16,0.343,0,2.68,,,,
801,1/28/2022 20:16,0.343,0,2.68,,,,
802,1/29/2022 2:16,0.343,0,2.68,,,,
803,1/29/2022 8:16,0.343,0,2.68,,,,
804,1/29/2022 14:16,0.343,0,2.68,,,,
805,1/29/2022 20:16,0.343,0,2.68,,,,
806,1/30/2022 2:16,0.343,0,2.68,,,,
807,1/30/2022 8:16,0.343,0,2.68,,,,
808,1/30/2022 14:16,0.343,0,2.68,,,,
809,1/30/2022 20:16,0.343,0,2.68,,,,
810,1/31/2022 2:16,0.343,0,2.68,,,,
811,1/31/2022 8:16,0.343,0,2.68,,,,
812,1/31/2022 14:16,0.343,0,2.68,,,,
813,1/31/2022 20:16,0.343,0,2.68,,,,
814,2/1/2022 2:16,0.343,0,2.68,,,,
815,2/1/2022 8:16,0.343,0,2.68,,,,
816,2/1/2022 14:16,0.343,0,2.68,,,,
817,2/1/2022 20:16,0.343,0,2.68,,,,
818,2/2/2022 2:16,0.343,0,2.68,,,,
819,2/2/2022 8:16,0.343,0,2.68,,,,
820,2/2/2022 14:16,0.343,0,2.68,,,,
821,2/2/2022 20:16,0.343,0,2.68,,,,
822,2/3/2022 2:16,0.343,0,2.68,,,,
823,2/3/2022 8:16,0.343,0,2.68,,,,
824,2/3/2022 14:16,0.343,0,2.68,,,,
825,2/3/2022 20:16,0.343,0,2.68,,,,
826,2/4/2022 2:16,0.343,0,2.68,,,,
827,2/4/2022 8:16,0.343,0,2.68,,,,
828,2/4/2022 14:16,0.343,0,2.68,,,,
829,2/4/2022 20:16,0.343,0,2.68,,,,
830,2/5/2022 2:16,0.343,0,2.68,,,,
831,2/5/2022 8:16,0.343,0,2.68,,,,
832,2/5/2022 14:16,0.232,0,2.68,,,,
833,2/5/2022 20:16,0.343,0,2.68,,,,
834,2/6/2022 2:16,0.343,0,2.68,,,,
835,2/6/2022 8:16,0.343,0,2.68,,,,
836,2/6/2022 14:16,0.343,0,2.68,,,,
837,2/6/2022 20:16,0.343,0,2.68,,,,
838,2/7/2022 2:16,0.343,0,2.68,,,,
839,2/7/2022 8:16,0.343,0,2.68,,,,
840,2/7/2022 14:16,0.343,0,2.68,,,,
841,2/7/2022 20:16,0.343,0,2.68,,,,
842,2/8/2022 2:16,0.343,0,2.68,,,,
843,2/8/2022 8:16,0.343,0,2.68,,,,
844,2/8/2022 14:16,0.343,0,2.68,,,,
845,2/8/2022 20:16,0.343,0,2.68,,,,
846,2/9/2022 2:16,0.343,0,2.68,,,,
847,2/9/2022 8:16,0.343,0,2.68,,,,
848,2/9/2022 14:16,0.343,0,2.68,,,,
849,2/9/2022 20:16,0.343,0,2.68,,,,
850,2/10/2022 2:16,0.343,0,2.68,,,,
851,2/10/2022 8:16,0.343,0,2.67,,,,
852,2/10/2022 14:16,0.343,0,2.65,,,,
853,2/10/2022 20:16,0.343,0,2.62,,,,
854,2/11/2022 2:16,0.343,0,2.57,,,,
855,2/11/2022 8:16,0.343,0,2.55,,,,
856,2/11/2022 14:16,0.343,0,2.55,,,,
857,2/11/2022 20:16,0.343,0,2.55,,,,
858,2/12/2022 2:16,0.343,0,2.55,,,,
859,2/12/2022 8:16,0.343,0,2.55,,,,
860,2/12/2022 14:16,0.343,0,2.55,,,,
861,2/12/2022 20:16,0.343,0,2.55,,,,
862,2/13/2022 2:16,0.343,0,2.55,,,,
863,2/13/2022 8:16,0.343,0,2.55,,,,
864,2/13/2022 14:16,0.343,0,2.55,,,,
865,2/13/2022 20:16,0.343,0,2.55,,,,
866,2/14/2022 2:16,0.453,0,2.55,,,,
867,2/14/2022 8:16,0.453,0,2.55,,,,
868,2/14/2022 14:16,0.453,0,2.55,,,,
869,2/14/2022 20:16,0.453,0,2.55,,,,
870,2/15/2022 2:16,0.453,0,2.55,,,,
871,2/15/2022 8:16,0.453,0,2.55,,,,
872,2/15/2022 14:16,0.453,0,2.55,,,,
873,2/15/2022 20:16,0.453,0,2.55,,,,
874,2/16/2022 2:16,0.453,0,2.55,,,,
875,2/16/2022 8:16,0.453,0,2.55,,,,
876,2/16/2022 14:16,0.453,0,2.55,,,,
877,2/16/2022 20:16,0.343,0,2.55,,,,
878,2/17/2022 2:16,0.453,0,2.55,,,,
879,2/17/2022 8:16,0.343,0,2.55,,,,
880,2/17/2022 14:16,0.453,0,2.55,,,,
881,2/17/2022 20:16,0.453,0,2.55,,,,
882,2/18/2022 2:16,0.453,0,2.55,,,,
883,2/18/2022 8:16,0.453,0,2.55,,,,
884,2/18/2022 14:16,0.453,0,2.55,,,,
885,2/18/2022 20:16,0.453,0,2.55,,,,
886,2/19/2022 2:16,0.453,0,2.55,,,,
887,2/19/2022 8:16,0.453,0,2.55,,,,
888,2/19/2022 14:16,0.453,0,2.55,,,,
889,2/19/2022 20:16,0.453,0,2.55,,,,
890,2/20/2022 2:16,0.453,0,2.55,,,,
891,2/20/2022 8:16,0.453,0,2.55,,,,
892,2/20/2022 14:16,0.453,0,2.55,,,,
893,2/20/2022 20:16,0.453,0,2.55,,,,
894,2/21/2022 2:16,0.453,0,2.55,,,,
895,2/21/2022 8:16,0.453,0,2.54,,,,
896,2/21/2022 14:16,0.343,0,2.54,,,,
897,2/21/2022 20:16,0.343,0,2.55,,,,
898,2/22/2022 2:16,0.343,0,2.55,,,,
899,2/22/2022 8:16,0.232,0,2.54,,,,
900,2/22/2022 14:16,0.121,0,2.54,,,,
901,2/22/2022 20:16,0.01,0,2.54,,,,
902,2/23/2022 2:16,-0.102,0,2.54,,,,
903,2/23/2022 8:16,-0.213,0,2.54,,,,
904,2/23/2022 14:16,-0.213,0,2.54,,,,
905,2/23/2022 20:16,-0.213,0,2.54,,,,
906,2/24/2022 2:16,-0.102,0,2.54,,,,
907,2/24/2022 8:16,-0.102,0,2.54,,,,
908,2/24/2022 14:16,-0.102,0,2.54,,,,
909,2/24/2022 20:16,-0.102,0,2.54,,,,
910,2/25/2022 2:16,0.01,0,2.54,,,,
911,2/25/2022 8:16,-0.102,0,2.54,,,,
912,2/25/2022 14:16,-0.102,0,2.54,,,,
913,2/25/2022 20:16,0.01,0,2.54,,,,
914,2/26/2022 2:16,0.01,0,2.55,,,,
915,2/26/2022 8:16,0.01,0,2.55,,,,
916,2/26/2022 14:16,0.01,0,2.55,,,,
917,2/26/2022 20:16,0.121,0,2.55,,,,
918,2/27/2022 2:16,0.121,0,2.54,,,,
919,2/27/2022 8:16,0.121,0,2.55,,,,
920,2/27/2022 14:16,0.121,0,2.55,,,,
921,2/27/2022 20:16,0.121,0,2.55,,,,
922,2/28/2022 2:16,0.121,0,2.55,,,,
923,2/28/2022 8:16,0.121,0,2.55,,,,
924,2/28/2022 14:16,0.121,0,2.55,,,,
925,2/28/2022 20:16,0.232,0,2.55,,,,
926,3/1/2022 2:16,0.453,0,2.55,,,,
927,3/1/2022 8:16,1.656,10.8,2.55,,,,
928,3/1/2022 14:16,3.893,258.3,2.55,,,,
929,3/1/2022 20:16,4.623,0,2.57,,,,
930,3/2/2022 2:16,3.998,0,2.55,,,,
931,3/2/2022 8:16,4.415,96.9,2.55,,,,
932,3/2/2022 14:16,5.037,290.6,2.55,,,,
933,3/2/2022 20:16,1.98,0,2.55,,,,
934,3/3/2022 2:16,0.784,0,2.55,,,,
935,3/3/2022 8:16,0.453,236.8,2.54,,,,
936,3/3/2022 14:16,0.893,861.1,2.55,,,,
937,3/3/2022 20:16,-0.213,0,2.54,,,,
938,3/4/2022 2:16,-0.325,0,2.54,,,,
939,3/4/2022 8:16,-0.662,43.1,2.55,,,,
940,3/4/2022 14:16,-0.102,753.5,2.54,,,,
941,3/4/2022 20:16,-0.774,0,2.55,,,,
942,3/5/2022 2:16,-0.774,0,2.55,,,,
943,3/5/2022 8:16,-1.228,43.1,2.54,,,,
944,3/5/2022 14:16,0.121,366,2.54,,,,
945,3/5/2022 20:16,-0.549,0,2.55,,,,
946,3/6/2022 2:16,-1.228,0,2.54,,,,
947,3/6/2022 8:16,-1.114,204.5,2.55,,,,
948,3/6/2022 14:16,0.121,1324,2.54,,,,
949,3/6/2022 20:16,0.121,0,2.54,,,,
950,3/7/2022 2:16,-0.213,0,2.54,,,,
951,3/7/2022 8:16,-0.102,139.9,2.54,,,,
952,3/7/2022 14:16,0.343,699.7,2.54,,,,
953,3/7/2022 20:16,0.232,0,2.54,,,,
954,3/8/2022 2:16,0.121,0,2.54,,,,
955,3/8/2022 8:16,0.121,204.5,2.54,,,,
956,3/8/2022 14:16,0.232,473.6,2.54,,,,
957,3/8/2022 20:16,-0.213,0,2.54,,,,
958,3/9/2022 2:16,-0.437,0,2.55,,,,
959,3/9/2022 8:16,-0.774,0,2.54,,,,
960,3/9/2022 14:16,-0.549,0,2.55,,,,
961,3/9/2022 20:16,-2.03,0,2.54,,,,
962,3/10/2022 2:16,-2.962,0,2.52,,,,
963,3/10/2022 8:16,-2.844,0,2.52,,,,
964,3/10/2022 14:16,-0.213,64.6,2.54,,,,
965,3/10/2022 20:16,-0.213,0,2.54,,,,
966,3/11/2022 2:16,-0.549,0,2.55,,,,
967,3/11/2022 8:16,-0.437,0,2.55,,,,
968,3/11/2022 14:16,0.232,473.6,2.54,,,,
969,3/11/2022 20:16,0.343,0,2.54,,,,
970,3/12/2022 2:16,0.563,0,2.54,,,,
971,3/12/2022 8:16,0.784,215.3,2.54,,,,
972,3/12/2022 14:16,2.088,968.8,2.55,,,,
973,3/12/2022 20:16,0.563,0,2.54,,,,
974,3/13/2022 2:16,-0.213,0,2.54,,,,
975,3/13/2022 8:16,-0.325,0,2.54,,,,
976,3/13/2022 14:16,0.01,0,2.54,,,,
977,3/13/2022 20:16,0.01,0,2.54,,,,
978,3/14/2022 2:16,0.01,0,2.54,,,,
979,3/14/2022 8:16,0.121,0,2.54,,,,
980,3/14/2022 14:16,0.121,0,2.54,,,,
981,3/14/2022 20:16,0.121,0,2.54,,,,
982,3/15/2022 2:16,0.343,0,2.54,,,,
983,3/15/2022 8:16,0.232,107.6,2.54,,,,
984,3/15/2022 14:16,0.232,86.1,2.54,,,,
985,3/15/2022 20:16,0.121,0,2.54,,,,
986,3/16/2022 2:16,0.01,0,2.54,,,,
987,3/16/2022 8:16,0.01,43.1,2.54,,,,
988,3/16/2022 14:16,0.232,559.7,2.54,,,,
989,3/16/2022 20:16,0.121,0,2.54,,,,
990,3/17/2022 2:16,0.121,0,2.54,,,,
991,3/17/2022 8:16,0.232,258.3,2.54,,,,
992,3/17/2022 14:16,0.563,1377.8,2.54,,,,
993,3/17/2022 20:16,0.343,0,2.54,,,,
994,3/18/2022 2:16,0.453,0,2.54,,,,
995,3/18/2022 8:16,0.674,452.1,2.54,,,,
996,3/18/2022 14:16,2.303,1119.5,2.55,,,,
997,3/18/2022 20:16,1.439,0,2.55,,,,
