"Plot Title: 10169137"
"#","Date Time, GMT-08:00","Temp, °C","Intensity, Lux","Batt, V","Coupler Attached","Coupler Detached","Host Connected","End Of File"
413,10/11/12 09:00:00 PM,1.112,0.0,2.89,,,,
414,10/12/12 03:00:00 AM,-3.197,0.0,2.91,,,,
415,10/12/12 09:00:00 AM,3.472,2238.9,2.91,,,,
416,10/12/12 03:00:00 PM,15.664,4477.8,2.91,,,,
417,10/12/12 09:00:00 PM,9.571,0.0,2.93,,,,
418,10/13/12 03:00:00 AM,9.866,0.0,2.89,,,,
419,10/13/12 09:00:00 AM,14.038,4994.5,2.91,,,,
420,10/13/12 03:00:00 PM,22.429,9300.1,2.91,,,,
421,10/13/12 09:00:00 PM,12.497,0.0,2.91,,,,
422,10/14/12 03:00:00 AM,11.722,0.0,2.91,,,,
423,10/14/12 09:00:00 AM,12.497,3444.5,2.91,,,,
424,10/14/12 03:00:00 PM,21.855,6200.0,2.91,,,,
425,10/14/12 09:00:00 PM,12.497,0.0,2.91,,,,
426,10/15/12 03:00:00 AM,12.594,0.0,2.91,,,,
427,10/15/12 09:00:00 AM,14.996,2583.4,2.91,,,,
428,10/15/12 03:00:00 PM,15.664,312.2,2.91,,,,
429,10/15/12 09:00:00 PM,15.569,0.0,2.91,,,,
430,10/16/12 03:00:00 AM,14.325,0.0,2.91,,,,
431,10/16/12 09:00:00 AM,13.269,2755.6,2.91,,,,
432,10/16/12 03:00:00 PM,17.665,6544.5,2.91,,,,
433,10/16/12 09:00:00 PM,6.775,0.0,2.89,,,,
434,10/17/12 03:00:00 AM,7.983,0.0,2.89,,,,
435,10/17/12 09:00:00 AM,4.623,688.9,2.89,,,,
436,10/17/12 03:00:00 PM,18.426,5166.7,2.91,,,,
437,10/17/12 09:00:00 PM,2.303,0.0,2.89,,,,
438,10/18/12 03:00:00 AM,0.563,0.0,2.89,,,,
439,10/18/12 09:00:00 AM,4.727,1636.1,2.89,,,,
440,10/18/12 03:00:00 PM,19.758,5166.7,2.89,,,,
441,10/18/12 09:00:00 PM,6.166,0.0,2.89,,,,
442,10/19/12 03:00:00 AM,8.779,0.0,2.89,,,,
443,10/19/12 09:00:00 AM,14.517,3272.2,2.91,,,,
444,10/19/12 03:00:00 PM,15.282,1636.1,2.89,,,,
445,10/19/12 09:00:00 PM,11.722,0.0,2.89,,,,
446,10/20/12 03:00:00 AM,9.669,0.0,2.89,,,,
447,10/20/12 09:00:00 AM,10.553,4305.6,2.89,,,,
448,10/20/12 03:00:00 PM,11.431,2755.6,2.89,,,,
449,10/20/12 09:00:00 PM,6.674,0.0,2.89,,,,
450,10/21/12 03:00:00 AM,6.370,0.0,2.87,,,,
451,10/21/12 09:00:00 AM,9.373,3961.1,2.89,,,,
452,10/21/12 03:00:00 PM,12.304,5166.7,2.89,,,,
453,10/21/12 09:00:00 PM,6.370,0.0,2.87,,,,
454,10/22/12 03:00:00 AM,5.655,0.0,2.87,,,,
455,10/22/12 09:00:00 AM,6.978,1324.0,2.87,,,,
456,10/22/12 03:00:00 PM,11.431,2927.8,2.89,,,,
457,10/22/12 09:00:00 PM,5.037,0.0,2.87,,,,
458,10/23/12 03:00:00 AM,4.415,0.0,2.89,,,,
459,10/23/12 09:00:00 AM,7.079,1808.3,2.87,,,,
460,10/23/12 03:00:00 PM,12.110,7233.4,2.89,,,,
461,10/23/12 09:00:00 PM,5.655,0.0,2.87,,,,
462,10/24/12 03:00:00 AM,4.623,0.0,2.89,,,,
463,10/24/12 09:00:00 AM,7.782,2927.8,2.87,,,,
464,10/24/12 03:00:00 PM,10.553,2669.5,2.87,,,,
465,10/24/12 09:00:00 PM,5.962,0.0,2.87,,,,
466,10/25/12 03:00:00 AM,5.552,0.0,2.87,,,,
467,10/25/12 09:00:00 AM,4.519,1173.3,2.89,,,,
468,10/25/12 03:00:00 PM,13.461,5511.1,2.89,,,,
469,10/25/12 09:00:00 PM,1.112,0.0,2.87,,,,
470,10/26/12 03:00:00 AM,4.207,0.0,2.89,,,,
471,10/26/12 09:00:00 AM,7.983,1463.9,2.87,,,,
472,10/26/12 03:00:00 PM,13.461,2927.8,2.89,,,,
473,10/26/12 09:00:00 PM,7.682,0.0,2.89,,,,
474,10/27/12 03:00:00 AM,6.978,0.0,2.87,,,,
475,10/27/12 09:00:00 AM,8.978,1894.5,2.89,,,,
476,10/27/12 03:00:00 PM,10.944,979.5,2.87,,,,
477,10/27/12 09:00:00 PM,9.472,0.0,2.89,,,,
478,10/28/12 03:00:00 AM,9.768,0.0,2.87,,,,
479,10/28/12 09:00:00 AM,12.304,2066.7,2.89,,,,
480,10/28/12 03:00:00 PM,14.421,1087.2,2.91,,,,
481,10/28/12 09:00:00 PM,12.690,0.0,2.89,,,,
482,10/29/12 03:00:00 AM,12.304,0.0,2.89,,,,
483,10/29/12 09:00:00 AM,15.282,1550.0,2.89,,,,
484,10/29/12 03:00:00 PM,17.760,4650.0,2.91,,,,
485,10/29/12 09:00:00 PM,12.690,0.0,2.91,,,,
486,10/30/12 03:00:00 AM,11.528,0.0,2.89,,,,
487,10/30/12 09:00:00 AM,15.855,5511.1,2.89,,,,
488,10/30/12 03:00:00 PM,17.855,2927.8,2.91,,,,
489,10/30/12 09:00:00 PM,7.280,0.0,2.89,,,,
490,10/31/12 03:00:00 AM,7.682,0.0,2.89,,,,
491,10/31/12 09:00:00 AM,10.553,2066.7,2.89,,,,
492,10/31/12 03:00:00 PM,11.819,775.0,2.89,,,,
493,10/31/12 09:00:00 PM,7.079,0.0,2.89,,,,
494,11/01/12 03:00:00 AM,6.268,0.0,2.89,,,,
495,11/01/12 09:00:00 AM,9.768,1894.5,2.89,,,,
496,11/01/12 03:00:00 PM,12.497,1636.1,2.89,,,,
497,11/01/12 09:00:00 PM,8.282,0.0,2.89,,,,
498,11/02/12 03:00:00 AM,6.877,0.0,2.89,,,,
499,11/02/12 09:00:00 AM,10.748,4994.5,2.89,,,,
500,11/02/12 03:00:00 PM,15.951,3616.7,2.89,,,,
501,11/02/12 09:00:00 PM,10.063,0.0,2.89,,,,
502,11/03/12 03:00:00 AM,8.779,0.0,2.89,,,,
503,11/03/12 09:00:00 AM,12.013,2583.4,2.89,,,,
504,11/03/12 03:00:00 PM,17.189,2755.6,2.91,,,,
505,11/03/12 09:00:00 PM,10.748,0.0,2.89,,,,
506,11/04/12 03:00:00 AM,9.077,0.0,2.91,,,,
507,11/04/12 09:00:00 AM,14.134,3616.7,2.91,,,,
508,11/04/12 03:00:00 PM,15.855,3272.2,2.89,,,,
509,11/04/12 09:00:00 PM,6.166,0.0,2.89,,,,
510,11/05/12 03:00:00 AM,10.259,0.0,2.89,,,,
511,11/05/12 09:00:00 AM,14.709,2755.6,2.91,,,,
512,11/05/12 03:00:00 PM,15.187,4133.4,2.89,,,,
513,11/05/12 09:00:00 PM,5.347,0.0,2.87,,,,
514,11/06/12 03:00:00 AM,2.730,0.0,2.89,,,,
515,11/06/12 09:00:00 AM,3.261,559.7,2.89,,,,
516,11/06/12 03:00:00 PM,12.497,2497.2,2.89,,,,
517,11/06/12 09:00:00 PM,9.176,0.0,2.89,,,,
518,11/07/12 03:00:00 AM,9.275,0.0,2.89,,,,
519,11/07/12 09:00:00 AM,9.077,3961.1,2.89,,,,
520,11/07/12 03:00:00 PM,13.558,5166.7,2.89,,,,
521,11/07/12 09:00:00 PM,0.343,0.0,2.87,,,,
522,11/08/12 03:00:00 AM,3.367,0.0,2.89,,,,
523,11/08/12 09:00:00 AM,2.624,2152.8,2.89,,,,
524,11/08/12 03:00:00 PM,8.680,2152.8,2.89,,,,
525,11/08/12 09:00:00 PM,4.623,0.0,2.89,,,,
526,11/09/12 03:00:00 AM,4.415,0.0,2.89,,,,
527,11/09/12 09:00:00 AM,6.674,1550.0,2.87,,,,
528,11/09/12 03:00:00 PM,5.141,1270.1,2.87,,,,
529,11/09/12 09:00:00 PM,1.330,0.0,2.87,,,,
530,11/10/12 03:00:00 AM,1.764,0.0,2.87,,,,
531,11/10/12 09:00:00 AM,3.683,2497.2,2.89,,,,
532,11/10/12 03:00:00 PM,10.357,3616.7,2.87,,,,
533,11/10/12 09:00:00 PM,2.943,0.0,2.89,,,,
534,11/11/12 03:00:00 AM,1.221,0.0,2.87,,,,
535,11/11/12 09:00:00 AM,5.450,3788.9,2.87,,,,
536,11/11/12 03:00:00 PM,9.768,3100.0,2.87,,,,
537,11/11/12 09:00:00 PM,4.831,0.0,2.87,,,,
538,11/12/12 03:00:00 AM,4.519,0.0,2.89,,,,
539,11/12/12 09:00:00 AM,5.347,775.0,2.87,,,,
540,11/12/12 03:00:00 PM,9.768,2066.7,2.87,,,,
541,11/12/12 09:00:00 PM,6.978,0.0,2.87,,,,
542,11/13/12 03:00:00 AM,6.064,0.0,2.87,,,,
543,11/13/12 09:00:00 AM,8.879,3272.2,2.89,,,,
544,11/13/12 03:00:00 PM,12.690,3961.1,2.89,,,,
545,11/13/12 09:00:00 PM,7.582,0.0,2.89,,,,
546,11/14/12 03:00:00 AM,7.079,0.0,2.87,,,,
547,11/14/12 09:00:00 AM,8.581,3272.2,2.89,,,,
548,11/14/12 03:00:00 PM,6.166,1173.3,2.87,,,,
549,11/14/12 09:00:00 PM,-0.213,0.0,2.87,,,,
550,11/15/12 03:00:00 AM,-1.684,0.0,2.87,,,,
551,11/15/12 09:00:00 AM,-1.570,516.7,2.87,,,,
552,11/15/12 03:00:00 PM,0.784,1636.1,2.87,,,,
553,11/15/12 09:00:00 PM,-0.549,0.0,2.87,,,,
554,11/16/12 03:00:00 AM,0.232,0.0,2.87,,,,
555,11/16/12 09:00:00 AM,1.439,2927.8,2.87,,,,
556,11/16/12 03:00:00 PM,11.236,3616.7,2.87,,,,
557,11/16/12 09:00:00 PM,0.453,0.0,2.87,,,,
558,11/17/12 03:00:00 AM,5.347,0.0,2.87,,,,
559,11/17/12 09:00:00 AM,6.775,1194.8,2.87,,,,
560,11/17/12 03:00:00 PM,7.280,624.3,2.87,,,,
561,11/17/12 09:00:00 PM,4.102,0.0,2.89,,,,
562,11/18/12 03:00:00 AM,3.998,0.0,2.89,,,,
563,11/18/12 09:00:00 AM,5.450,1162.5,2.87,,,,
564,11/18/12 03:00:00 PM,7.481,764.2,2.87,,,,
565,11/18/12 09:00:00 PM,5.552,0.0,2.87,,,,
566,11/19/12 03:00:00 AM,5.962,0.0,2.87,,,,
567,11/19/12 09:00:00 AM,7.280,602.8,2.87,,,,
568,11/19/12 03:00:00 PM,9.571,602.8,2.89,,,,
569,11/19/12 09:00:00 PM,9.077,0.0,2.89,,,,
570,11/20/12 03:00:00 AM,6.471,0.0,2.87,,,,
571,11/20/12 09:00:00 AM,4.207,904.2,2.89,,,,
572,11/20/12 03:00:00 PM,8.382,1377.8,2.89,,,,
573,11/20/12 09:00:00 PM,6.573,0.0,2.87,,,,
574,11/21/12 03:00:00 AM,4.415,0.0,2.89,,,,
575,11/21/12 09:00:00 AM,5.860,1808.3,2.87,,,,
576,11/21/12 03:00:00 PM,6.166,1463.9,2.87,,,,
577,11/21/12 09:00:00 PM,2.837,0.0,2.89,,,,
578,11/22/12 03:00:00 AM,0.232,0.0,2.87,,,,
579,11/22/12 09:00:00 AM,0.674,4477.8,2.87,,,,
580,11/22/12 03:00:00 PM,9.077,5166.7,2.89,,,,
581,11/22/12 09:00:00 PM,0.232,0.0,2.87,,,,
582,11/23/12 03:00:00 AM,-0.887,0.0,2.87,,,,
583,11/23/12 09:00:00 AM,0.453,5166.7,2.87,,,,
584,11/23/12 03:00:00 PM,10.161,4477.8,2.87,,,,
585,11/23/12 09:00:00 PM,6.573,0.0,2.87,,,,
586,11/24/12 03:00:00 AM,6.674,0.0,2.87,,,,
587,11/24/12 09:00:00 AM,8.082,1550.0,2.87,,,,
588,11/24/12 03:00:00 PM,10.063,3444.5,2.87,,,,
589,11/24/12 09:00:00 PM,6.268,0.0,2.87,,,,
590,11/25/12 03:00:00 AM,3.578,0.0,2.89,,,,
591,11/25/12 09:00:00 AM,0.893,1184.0,2.87,,,,
592,11/25/12 03:00:00 PM,2.195,1722.2,2.89,,,,
593,11/25/12 09:00:00 PM,-1.684,0.0,2.87,,,,
594,11/26/12 03:00:00 AM,-3.079,0.0,2.85,,,,
595,11/26/12 09:00:00 AM,-2.145,1463.9,2.87,,,,
596,11/26/12 03:00:00 PM,0.232,2066.7,2.85,,,,
597,11/26/12 09:00:00 PM,-2.261,0.0,2.85,,,,
598,11/27/12 03:00:00 AM,-2.377,0.0,2.85,,,,
599,11/27/12 09:00:00 AM,0.121,4822.3,2.85,,,,
600,11/27/12 03:00:00 PM,4.311,2927.8,2.89,,,,
601,11/27/12 09:00:00 PM,0.121,0.0,2.85,,,,
602,11/28/12 03:00:00 AM,-0.437,0.0,2.87,,,,
603,11/28/12 09:00:00 AM,2.517,549.0,2.87,,,,
604,11/28/12 03:00:00 PM,8.581,4133.4,2.87,,,,
605,11/28/12 09:00:00 PM,3.893,0.0,2.89,,,,
606,11/29/12 03:00:00 AM,0.893,0.0,2.87,,,,
607,11/29/12 09:00:00 AM,5.552,1054.9,2.87,,,,
608,11/29/12 03:00:00 PM,7.079,1550.0,2.87,,,,
609,11/29/12 09:00:00 PM,6.166,0.0,2.87,,,,
610,11/30/12 03:00:00 AM,5.655,0.0,2.87,,,,
611,11/30/12 09:00:00 AM,7.882,4994.5,2.87,,,,
612,11/30/12 03:00:00 PM,12.401,3272.2,2.89,,,,
613,11/30/12 09:00:00 PM,5.962,0.0,2.87,,,,
614,12/01/12 03:00:00 AM,6.370,0.0,2.87,,,,
615,12/01/12 09:00:00 AM,7.280,3961.1,2.87,,,,
616,12/01/12 03:00:00 PM,8.680,1550.0,2.89,,,,
617,12/01/12 09:00:00 PM,6.268,0.0,2.87,,,,
618,12/02/12 03:00:00 AM,5.655,0.0,2.87,,,,
619,12/02/12 09:00:00 AM,7.682,6544.5,2.87,,,,
620,12/02/12 03:00:00 PM,7.882,2927.8,2.89,,,,
621,12/02/12 09:00:00 PM,5.450,0.0,2.87,,,,
622,12/03/12 03:00:00 AM,5.347,0.0,2.87,,,,
623,12/03/12 09:00:00 AM,6.877,3616.7,2.87,,,,
624,12/03/12 03:00:00 PM,11.625,4477.8,2.89,,,,
625,12/03/12 09:00:00 PM,5.347,0.0,2.87,,,,
626,12/04/12 03:00:00 AM,6.166,0.0,2.87,,,,
627,12/04/12 09:00:00 AM,8.879,1722.2,2.89,,,,
628,12/04/12 03:00:00 PM,10.357,559.7,2.87,,,,
629,12/04/12 09:00:00 PM,10.063,0.0,2.87,,,,
630,12/05/12 03:00:00 AM,7.079,0.0,2.89,,,,
631,12/05/12 09:00:00 AM,7.179,3444.5,2.89,,,,
632,12/05/12 03:00:00 PM,5.860,2325.0,2.87,,,,
633,12/05/12 09:00:00 PM,4.934,0.0,2.87,,,,
634,12/06/12 03:00:00 AM,3.998,0.0,2.89,,,,
635,12/06/12 09:00:00 AM,5.552,4650.0,2.87,,,,
636,12/06/12 03:00:00 PM,9.176,5511.1,2.89,,,,
637,12/06/12 09:00:00 PM,4.727,0.0,2.89,,,,
638,12/07/12 03:00:00 AM,4.727,0.0,2.89,,,,
639,12/07/12 09:00:00 AM,6.573,4650.0,2.87,,,,
640,12/07/12 03:00:00 PM,8.581,5166.7,2.89,,,,
641,12/07/12 09:00:00 PM,5.244,0.0,2.87,,,,
642,12/08/12 03:00:00 AM,4.207,0.0,2.89,,,,
643,12/08/12 09:00:00 AM,5.244,4305.6,2.87,,,,
644,12/08/12 03:00:00 PM,8.282,5166.7,2.89,,,,
645,12/08/12 09:00:00 PM,4.519,0.0,2.89,,,,
646,12/09/12 03:00:00 AM,4.207,0.0,2.89,,,,
647,12/09/12 09:00:00 AM,4.831,5338.9,2.87,,,,
648,12/09/12 03:00:00 PM,8.581,3272.2,2.89,,,,
649,12/09/12 09:00:00 PM,5.860,0.0,2.87,,,,
650,12/10/12 03:00:00 AM,5.655,0.0,2.87,,,,
651,12/10/12 09:00:00 AM,7.381,4994.5,2.87,,,,
652,12/10/12 03:00:00 PM,7.079,1722.2,2.87,,,,
653,12/10/12 09:00:00 PM,6.064,0.0,2.87,,,,
654,12/11/12 03:00:00 AM,4.102,0.0,2.89,,,,
655,12/11/12 09:00:00 AM,1.548,8266.7,2.87,,,,
656,12/11/12 03:00:00 PM,6.674,2411.1,2.87,,,,
657,12/11/12 09:00:00 PM,2.410,0.0,2.89,,,,
658,12/12/12 03:00:00 AM,1.980,0.0,2.89,,,,
659,12/12/12 09:00:00 AM,3.367,6200.0,2.89,,,,
660,12/12/12 03:00:00 PM,6.674,1980.6,2.87,,,,
661,12/12/12 09:00:00 PM,2.195,0.0,2.89,,,,
662,12/13/12 03:00:00 AM,1.330,0.0,2.87,,,,
663,12/13/12 09:00:00 AM,1.439,3616.7,2.87,,,,
664,12/13/12 03:00:00 PM,-0.213,1141.0,2.87,,,,
665,12/13/12 09:00:00 PM,-1.684,0.0,2.87,,,,
666,12/14/12 03:00:00 AM,-0.437,0.0,2.87,,,,
667,12/14/12 09:00:00 AM,0.232,86.1,2.87,,,,
668,12/14/12 03:00:00 PM,0.893,1636.1,2.87,,,,
669,12/14/12 09:00:00 PM,1.003,0.0,2.87,,,,
670,12/15/12 03:00:00 AM,0.893,0.0,2.87,,,,
671,12/15/12 09:00:00 AM,1.221,925.7,2.87,,,,
672,12/15/12 03:00:00 PM,1.221,0.0,2.87,,,,
673,12/15/12 09:00:00 PM,1.112,0.0,2.87,,,,
674,12/16/12 03:00:00 AM,1.003,0.0,2.87,,,,
675,12/16/12 09:00:00 AM,1.003,0.0,2.87,,,,
676,12/16/12 03:00:00 PM,1.003,0.0,2.87,,,,
677,12/16/12 09:00:00 PM,0.893,0.0,2.87,,,,
678,12/17/12 03:00:00 AM,0.563,0.0,2.87,,,,
679,12/17/12 09:00:00 AM,0.563,96.9,2.87,,,,
680,12/17/12 03:00:00 PM,0.674,10.8,2.87,,,,
681,12/17/12 09:00:00 PM,0.674,0.0,2.87,,,,
682,12/18/12 03:00:00 AM,0.784,0.0,2.87,,,,
683,12/18/12 09:00:00 AM,0.784,0.0,2.87,,,,
684,12/18/12 03:00:00 PM,0.784,0.0,2.87,,,,
685,12/18/12 09:00:00 PM,0.784,0.0,2.87,,,,
686,12/19/12 03:00:00 AM,0.784,0.0,2.87,,,,
687,12/19/12 09:00:00 AM,0.784,0.0,2.87,,,,
688,12/19/12 03:00:00 PM,0.784,0.0,2.87,,,,
689,12/19/12 09:00:00 PM,0.784,0.0,2.87,,,,
690,12/20/12 03:00:00 AM,0.784,0.0,2.87,,,,
691,12/20/12 09:00:00 AM,0.784,0.0,2.85,,,,
692,12/20/12 03:00:00 PM,0.784,0.0,2.87,,,,
693,12/20/12 09:00:00 PM,0.784,0.0,2.85,,,,
694,12/21/12 03:00:00 AM,0.674,0.0,2.85,,,,
695,12/21/12 09:00:00 AM,0.674,0.0,2.85,,,,
696,12/21/12 03:00:00 PM,0.674,0.0,2.85,,,,
697,12/21/12 09:00:00 PM,0.674,0.0,2.85,,,,
698,12/22/12 03:00:00 AM,0.674,0.0,2.85,,,,
699,12/22/12 09:00:00 AM,0.674,0.0,2.85,,,,
700,12/22/12 03:00:00 PM,0.674,0.0,2.85,,,,
701,12/22/12 09:00:00 PM,0.563,0.0,2.85,,,,
702,12/23/12 03:00:00 AM,0.563,0.0,2.85,,,,
703,12/23/12 09:00:00 AM,0.563,0.0,2.85,,,,
704,12/23/12 03:00:00 PM,0.563,0.0,2.85,,,,
705,12/23/12 09:00:00 PM,0.563,0.0,2.85,,,,
706,12/24/12 03:00:00 AM,0.563,0.0,2.85,,,,
707,12/24/12 09:00:00 AM,0.563,0.0,2.85,,,,
708,12/24/12 03:00:00 PM,0.563,0.0,2.85,,,,
709,12/24/12 09:00:00 PM,0.563,0.0,2.85,,,,
710,12/25/12 03:00:00 AM,0.563,0.0,2.85,,,,
711,12/25/12 09:00:00 AM,0.563,0.0,2.85,,,,
712,12/25/12 03:00:00 PM,0.563,0.0,2.85,,,,
713,12/25/12 09:00:00 PM,0.563,0.0,2.85,,,,
714,12/26/12 03:00:00 AM,0.453,0.0,2.85,,,,
715,12/26/12 09:00:00 AM,0.453,0.0,2.85,,,,
716,12/26/12 03:00:00 PM,0.453,0.0,2.85,,,,
717,12/26/12 09:00:00 PM,0.453,0.0,2.85,,,,
718,12/27/12 03:00:00 AM,0.453,0.0,2.85,,,,
719,12/27/12 09:00:00 AM,0.453,0.0,2.85,,,,
720,12/27/12 03:00:00 PM,0.453,0.0,2.85,,,,
721,12/27/12 09:00:00 PM,0.453,0.0,2.85,,,,
722,12/28/12 03:00:00 AM,0.453,0.0,2.85,,,,
723,12/28/12 09:00:00 AM,0.453,0.0,2.85,,,,
724,12/28/12 03:00:00 PM,0.453,0.0,2.85,,,,
725,12/28/12 09:00:00 PM,0.453,0.0,2.85,,,,
726,12/29/12 03:00:00 AM,0.453,0.0,2.85,,,,
727,12/29/12 09:00:00 AM,0.453,0.0,2.85,,,,
728,12/29/12 03:00:00 PM,0.453,0.0,2.85,,,,
729,12/29/12 09:00:00 PM,0.453,0.0,2.85,,,,
730,12/30/12 03:00:00 AM,0.453,0.0,2.85,,,,
731,12/30/12 09:00:00 AM,0.563,0.0,2.85,,,,
732,12/30/12 03:00:00 PM,0.563,0.0,2.85,,,,
733,12/30/12 09:00:00 PM,0.453,0.0,2.85,,,,
734,12/31/12 03:00:00 AM,0.121,0.0,2.85,,,,
735,12/31/12 09:00:00 AM,-0.102,0.0,2.85,,,,
736,12/31/12 03:00:00 PM,-0.102,0.0,2.85,,,,
737,12/31/12 09:00:00 PM,0.121,0.0,2.85,,,,
738,01/01/13 03:00:00 AM,0.121,0.0,2.85,,,,
739,01/01/13 09:00:00 AM,0.010,0.0,2.85,,,,
740,01/01/13 03:00:00 PM,-0.213,0.0,2.85,,,,
741,01/01/13 09:00:00 PM,-0.325,0.0,2.85,,,,
742,01/02/13 03:00:00 AM,-0.437,0.0,2.87,,,,
743,01/02/13 09:00:00 AM,-0.662,0.0,2.87,,,,
744,01/02/13 03:00:00 PM,-0.662,0.0,2.87,,,,
745,01/02/13 09:00:00 PM,-0.774,0.0,2.87,,,,
746,01/03/13 03:00:00 AM,-0.774,0.0,2.87,,,,
747,01/03/13 09:00:00 AM,-0.887,0.0,2.87,,,,
748,01/03/13 03:00:00 PM,-1.001,0.0,2.87,,,,
749,01/03/13 09:00:00 PM,-0.662,0.0,2.87,,,,
750,01/04/13 03:00:00 AM,-0.213,0.0,2.85,,,,
751,01/04/13 09:00:00 AM,0.010,0.0,2.85,,,,
752,01/04/13 03:00:00 PM,0.121,0.0,2.85,,,,
753,01/04/13 09:00:00 PM,0.121,0.0,2.85,,,,
754,01/05/13 03:00:00 AM,-0.102,0.0,2.85,,,,
755,01/05/13 09:00:00 AM,-0.102,0.0,2.85,,,,
756,01/05/13 03:00:00 PM,0.010,0.0,2.85,,,,
757,01/05/13 09:00:00 PM,0.121,0.0,2.85,,,,
758,01/06/13 03:00:00 AM,0.121,0.0,2.85,,,,
759,01/06/13 09:00:00 AM,0.121,0.0,2.85,,,,
760,01/06/13 03:00:00 PM,0.232,0.0,2.85,,,,
761,01/06/13 09:00:00 PM,0.232,0.0,2.85,,,,
762,01/07/13 03:00:00 AM,0.343,0.0,2.85,,,,
763,01/07/13 09:00:00 AM,0.343,0.0,2.85,,,,
764,01/07/13 03:00:00 PM,0.343,0.0,2.85,,,,
765,01/07/13 09:00:00 PM,0.343,0.0,2.85,,,,
766,01/08/13 03:00:00 AM,0.343,0.0,2.85,,,,
767,01/08/13 09:00:00 AM,0.343,0.0,2.85,,,,
768,01/08/13 03:00:00 PM,0.453,0.0,2.85,,,,
769,01/08/13 09:00:00 PM,0.453,0.0,2.85,,,,
770,01/09/13 03:00:00 AM,0.453,0.0,2.85,,,,
771,01/09/13 09:00:00 AM,0.453,0.0,2.85,,,,
772,01/09/13 03:00:00 PM,0.343,0.0,2.85,,,,
773,01/09/13 09:00:00 PM,0.453,0.0,2.85,,,,
774,01/10/13 03:00:00 AM,0.453,0.0,2.85,,,,
775,01/10/13 09:00:00 AM,0.453,0.0,2.87,,,,
776,01/10/13 03:00:00 PM,0.453,10.8,2.87,,,,
777,01/10/13 09:00:00 PM,0.453,0.0,2.87,,,,
778,01/11/13 03:00:00 AM,0.453,0.0,2.87,,,,
779,01/11/13 09:00:00 AM,0.453,0.0,2.87,,,,
780,01/11/13 03:00:00 PM,0.453,0.0,2.87,,,,
781,01/11/13 09:00:00 PM,0.453,0.0,2.87,,,,
782,01/12/13 03:00:00 AM,0.453,0.0,2.87,,,,
783,01/12/13 09:00:00 AM,0.453,0.0,2.87,,,,
784,01/12/13 03:00:00 PM,0.453,0.0,2.87,,,,
785,01/12/13 09:00:00 PM,0.453,0.0,2.87,,,,
786,01/13/13 03:00:00 AM,0.453,0.0,2.87,,,,
787,01/13/13 09:00:00 AM,0.343,0.0,2.87,,,,
788,01/13/13 03:00:00 PM,-0.213,0.0,2.85,,,,
789,01/13/13 09:00:00 PM,-0.437,0.0,2.87,,,,
790,01/14/13 03:00:00 AM,-0.662,0.0,2.87,,,,
791,01/14/13 09:00:00 AM,-1.001,0.0,2.87,,,,
792,01/14/13 03:00:00 PM,-1.114,0.0,2.87,,,,
793,01/14/13 09:00:00 PM,-1.001,0.0,2.87,,,,
794,01/15/13 03:00:00 AM,-0.887,0.0,2.87,,,,
795,01/15/13 09:00:00 AM,-0.887,0.0,2.87,,,,
796,01/15/13 03:00:00 PM,-1.001,0.0,2.87,,,,
797,01/15/13 09:00:00 PM,-1.001,0.0,2.87,,,,
798,01/16/13 03:00:00 AM,-1.001,0.0,2.87,,,,
799,01/16/13 09:00:00 AM,-1.114,0.0,2.87,,,,
800,01/16/13 03:00:00 PM,-1.228,0.0,2.87,,,,
801,01/16/13 09:00:00 PM,-1.114,0.0,2.87,,,,
802,01/17/13 03:00:00 AM,-1.114,0.0,2.87,,,,
803,01/17/13 09:00:00 AM,-1.228,0.0,2.87,,,,
804,01/17/13 03:00:00 PM,-1.228,0.0,2.87,,,,
805,01/17/13 09:00:00 PM,-1.114,0.0,2.87,,,,
806,01/18/13 03:00:00 AM,-1.114,0.0,2.87,,,,
807,01/18/13 09:00:00 AM,-1.114,0.0,2.87,,,,
808,01/18/13 03:00:00 PM,-1.114,10.8,2.87,,,,
809,01/18/13 09:00:00 PM,-1.001,0.0,2.87,,,,
810,01/19/13 03:00:00 AM,-1.001,0.0,2.87,,,,
811,01/19/13 09:00:00 AM,-1.114,0.0,2.87,,,,
812,01/19/13 03:00:00 PM,-1.114,0.0,2.87,,,,
813,01/19/13 09:00:00 PM,-1.114,0.0,2.87,,,,
814,01/20/13 03:00:00 AM,-1.114,0.0,2.87,,,,
815,01/20/13 09:00:00 AM,-1.228,0.0,2.87,,,,
816,01/20/13 03:00:00 PM,-1.341,0.0,2.87,,,,
817,01/20/13 09:00:00 PM,-1.228,0.0,2.87,,,,
818,01/21/13 03:00:00 AM,-1.228,0.0,2.87,,,,
819,01/21/13 09:00:00 AM,-1.341,0.0,2.87,,,,
820,01/21/13 03:00:00 PM,-1.456,0.0,2.87,,,,
821,01/21/13 09:00:00 PM,-1.341,0.0,2.87,,,,
822,01/22/13 03:00:00 AM,-1.341,0.0,2.87,,,,
823,01/22/13 09:00:00 AM,-1.456,0.0,2.87,,,,
824,01/22/13 03:00:00 PM,-1.341,21.5,2.87,,,,
825,01/22/13 09:00:00 PM,-1.114,0.0,2.87,,,,
826,01/23/13 03:00:00 AM,-0.887,0.0,2.87,,,,
827,01/23/13 09:00:00 AM,-0.549,0.0,2.87,,,,
828,01/23/13 03:00:00 PM,-0.213,0.0,2.85,,,,
